typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerISO,partnerDesc,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,customsCode,customsDesc,motDesc,qty,altQty,netWgt,grossWgt,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported
C,A,20150101,2015,52,2015,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,22,"Beverages, spirits and vinegar",2,C00,TOTAL CPC,TOTAL MOT,,,,,22200787248,,22200787248,0,True
C,A,20150101,2015,52,2015,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,23,"Food industries, residues and wastes thereof; prepared animal fodder",2,C00,TOTAL CPC,TOTAL MOT,,,,,2983483678,,2983483678,0,True
C,A,20150101,2015,52,2015,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,24,Tobacco and manufactured tobacco substitutes,2,C00,TOTAL CPC,TOTAL MOT,,,,,2097265006,,2097265006,0,True
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,1,Animals; live,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,,0.0,2823247271,,2823247271,0,False
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,9,"Coffee, tea, mate and spices",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,7939327614,,7939327614,4,False
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,2431515226,,2431515226,4,False
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,6402908859,,6402908859,4,False
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,18,Cocoa and cocoa preparations,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,5208798972,,5208798972,4,False
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,21,Miscellaneous edible preparations,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,4511229759,,4511229759,4,False
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,,0.0,2508089981,,2508089981,0,False
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,,0.0,16366241946,,16366241946,0,False
C,A,20160101,2016,52,2016,842,USA,USA,M,Import,W00,World,W00,World,H4,HS,True,5,Animal originated products; not elsewhere specified or included,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,,0.0,992465324,,992465324,0,False
