typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerISO,partnerDesc,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,customsCode,customsDesc,motDesc,qty,altQty,netWgt,grossWgt,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,310085730639,305127539805.0,310085730639,4,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,96852213776,95558022100.0,96852213776,4,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,67172664710,62395359703.0,67172664710,4,False
C,A,20190101,2019,52,2019,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,96,Miscellaneous manufactured articles,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,6831348641,6550816165.0,6831348641,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,130118461274,0.0,130118461274,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,10739592649,0.0,10739592649,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,39,Plastics and articles thereof,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,62464752374,0.0,62464752374,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,40,Rubber and articles thereof,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,28498125124,0.0,28498125124,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,15686858747,0.0,15686858747,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,61,Apparel and clothing accessories; knitted or crocheted,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,38263896504,0.0,38263896504,0,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,62,Apparel and clothing accessories; not knitted or crocheted,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,32923447949,0.0,32923447949,0,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,70,Glass and glassware,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,7481679042,0.0,7481679042,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,72,Iron and steel,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,18805282391,0.0,18805282391,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,361551454128,0.0,361551454128,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,343474039898,0.0,343474039898,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,254436751363,0.0,254436751363,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,90870555532,0.0,90870555532,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,65480039196,0.0,65480039196,4,False
C,A,20200101,2020,52,2020,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,96,Miscellaneous manufactured articles,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,6506708238,0.0,6506708238,4,False
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,223932092237,0.0,223932092237,4,False
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,13789199415,0.0,13789199415,4,False
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,39,Plastics and articles thereof,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,82463229142,0.0,82463229142,4,False
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,40,Rubber and articles thereof,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,40994726358,0.0,40994726358,4,False
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,17766302588,0.0,17766302588,4,False
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,61,Apparel and clothing accessories; knitted or crocheted,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,52283427843,0.0,52283427843,0,False
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,62,Apparel and clothing accessories; not knitted or crocheted,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,35064055539,0.0,35064055539,4,False
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,70,Glass and glassware,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,9490683422,0.0,9490683422,4,False
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,72,Iron and steel,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,38901861997,0.0,38901861997,4,False
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,428828679646,0.0,428828679646,4,False
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,415975908110,0.0,415975908110,4,False
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,283108563711,0.0,283108563711,4,False
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,106154298391,0.0,106154298391,4,False
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,81386654542,0.0,81386654542,4,False
C,A,20210101,2021,52,2021,842,USA,USA,M,Import,W00,World,W00,World,H5,HS,True,96,Miscellaneous manufactured articles,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,7883454703,0.0,7883454703,4,False
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,322698860015,311039368241.0,322698860015,4,False
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,,0.0,19421659702,18506769707.0,19421659702,0,False
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,39,Plastics and articles thereof,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,89879630058,82353660291.0,89879630058,4,False
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,40,Rubber and articles thereof,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,40432340992,36545050963.0,40432340992,4,False
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,22401738509,20609579720.0,22401738509,4,False
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,61,Apparel and clothing accessories; knitted or crocheted,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,60784840541,57820878302.0,60784840541,4,False
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,62,Apparel and clothing accessories; not knitted or crocheted,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,44567970718,42506253153.0,44567970718,4,False
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,70,Glass and glassware,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,,0.0,10689375689,9547609827.0,10689375689,0,False
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,72,Iron and steel,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,44933025763,42588831816.0,44933025763,4,False
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,,0.0,475932653125,462002933113.0,475932653125,0,False
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,,0.0,477145907275,465638472838.0,477145907275,0,False
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,329648232159,322250722414.0,329648232159,4,False
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,,0.0,115032957898,112865666604.0,115032957898,0,False
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,86736616123,76984765538.0,86736616123,4,False
C,A,20220101,2022,52,2022,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,96,Miscellaneous manufactured articles,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,9074701276,8489761895.0,9074701276,4,False
C,A,20230101,2023,52,2023,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,266592032220,254768077996.0,266592032220,4,False
C,A,20230101,2023,52,2023,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,,0.0,17310231334,16701111673.0,17310231334,0,False
C,A,20230101,2023,52,2023,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,39,Plastics and articles thereof,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,72346644478,68308367731.0,72346644478,4,False
C,A,20230101,2023,52,2023,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,40,Rubber and articles thereof,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,34843081422,32819256742.0,34843081422,4,False
C,A,20230101,2023,52,2023,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,19189440225,18069587988.0,19189440225,4,False
C,A,20230101,2023,52,2023,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,61,Apparel and clothing accessories; knitted or crocheted,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,45244511786,43498534699.0,45244511786,4,False
C,A,20230101,2023,52,2023,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,62,Apparel and clothing accessories; not knitted or crocheted,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,36346897291,35059624990.0,36346897291,4,False
C,A,20230101,2023,52,2023,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,70,Glass and glassware,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,9216581703,8572749780.0,9216581703,4,False
C,A,20230101,2023,52,2023,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,72,Iron and steel,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,33156046816,31636427898.0,33156046816,4,False
C,A,20230101,2023,52,2023,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,,0.0,459195220449,449590893728.0,459195220449,0,False
C,A,20230101,2023,52,2023,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,,0.0,463363545006,455292803220.0,463363545006,0,False
C,A,20230101,2023,52,2023,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,381037566330,375430790898.0,381037566330,4,False
C,A,20230101,2023,52,2023,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,,0.0,118320237701,116685222043.0,118320237701,0,False
C,A,20230101,2023,52,2023,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,69006760592,63824891420.0,69006760592,4,False
C,A,20230101,2023,52,2023,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,96,Miscellaneous manufactured articles,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,,0.0,8021400589,7677179994.0,8021400589,0,False
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,251121693817,240677169986.0,251121693817,4,False
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,18953604071,18337506943.0,18953604071,4,False
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,39,Plastics and articles thereof,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,,0.0,78233930314,73583919238.0,78233930314,0,False
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,40,Rubber and articles thereof,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,,0.0,36282764482,34279652418.0,36282764482,0,False
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,20754847804,19482976776.0,20754847804,4,False
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,61,Apparel and clothing accessories; knitted or crocheted,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,,0.0,47374918519,45407738655.0,47374918519,0,False
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,62,Apparel and clothing accessories; not knitted or crocheted,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,,0.0,36334604985,34910813799.0,36334604985,0,False
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,70,Glass and glassware,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,,0.0,9789832020,9056073189.0,9789832020,0,False
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,72,Iron and steel,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,32993551226,31373737966.0,32993551226,4,False
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,,0.0,531154956946,521111075600.0,531154956946,0,False
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,,0.0,485884987391,477576086877.0,485884987391,0,False
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,391462301475,385568513369.0,391462301475,4,False
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,,0.0,124832821501,122972031128.0,124832821501,0,False
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,0.0,0.0,72635503034,66981732009.0,72635503034,4,False
C,A,20240101,2024,52,2024,842,USA,USA,M,Import,W00,World,W00,World,H6,HS,True,96,Miscellaneous manufactured articles,2,C00,TOTAL CPC,TOTAL MOT,0.0,0.0,,0.0,9102101224,8705818898.0,9102101224,0,False
